,COMPANY,ADDRESS,CITY,ZIP CODE,COUNTY,Phone,Email,Authorization Status,License Number,Full Address,Latitude,Longitude
369,Sunnyside,1902 N Dale Mabry Highway,Tampa,33607,Hillsborough,877-395-1009,info@sunnyside.shop,Dispensing Authorization,MMTC-2017-0008,"1902 N Dale Mabry Highway, Tampa, FL 33607",27.95921456626506,-82.505721
370,Sunnyside,1897 S Del Prado Boulevard,Cape Coral,33990,Lee,877-395-1009,info@sunnyside.shop,Dispensing Authorization,MMTC-2017-0008,"1897 S Del Prado Boulevard, Cape Coral, FL 33990",26.617535,-81.940539
371,Sunnyside,415 US Hwy 441,Lady Lake,32159,Lake,877-395-1009,info@sunnyside.shop,Dispensing Authorization,MMTC-2017-0008,"415 US Hwy 441, Lady Lake, FL 32159",28.937244,-81.940089
372,Sunnyside,19042 US Hwy 19 N,Clearwater,33764,Pinellas,877-395-1009,info@sunnyside.shop,Dispensing Authorization,MMTC-2017-0008,"19042 US Hwy 19 N, Clearwater, FL 33764",27.945504,-82.730914
373,Sunnyside,8307 Lockwood Ridge Road,Sarasota,34243,Sarasota,877-395-1009,info@sunnyside.shop,Dispensing Authorization,MMTC-2017-0008,"8307 Lockwood Ridge Road, Sarasota, FL 34243",27.39153565,-82.50501349084647
374,Sunnyside,3900 N 9th Avenue,Pensacola,32503,Escambia,877-395-1009,info@sunnyside.shop,Dispensing Authorization,MMTC-2017-0008,"3900 N 9th Avenue, Pensacola, FL 32503",30.454665,-87.214275
375,Sunnyside,505 NE 125th Street,North Miami,33161,Miami-Dade,877-395-1009,info@sunnyside.shop,Dispensing Authorization,MMTC-2017-0008,"505 NE 125th Street, North Miami, FL 33161",25.890442200000003,-80.18818645
376,Sunnyside,302 N Monroe Street,Tallahassee,32301,Leon,877-395-1009,info@sunnyside.shop,Dispensing Authorization,MMTC-2017-0008,"302 N Monroe Street, Tallahassee, FL 32301",30.444843408163266,-84.28077
377,Sunnyside,499 E Oakland Park,Oakland Park,33334,Broward,877-395-1009,info@sunnyside.shop,Dispensing Authorization,MMTC-2017-0008,"499 E Oakland Park, Oakland Park, FL 33334",26.1723065,-80.1319893
378,Sunnyside,1830 Cordova Road,Fort Lauderdale,33316,Broward,877-395-1009,info@sunnyside.shop,Dispensing Authorization,MMTC-2017-0008,"1830 Cordova Road, Fort Lauderdale, FL 33316",26.098242,-80.129569
379,Sunnyside,18500 Bonita Crossings Boulevard,Bonita Springs,34135,Lee,877-395-1009,info@sunnyside.shop,Dispensing Authorization,MMTC-2017-0008,"18500 Bonita Crossings Boulevard, Bonita Springs, FL 34135",26.322102,-81.8041653
380,Sunnyside,134 Fernwood Boulevard,Fern Park,32730,Seminole,877-395-1009,info@sunnyside.shop,Dispensing Authorization,MMTC-2017-0008,"134 Fernwood Boulevard, Fern Park, FL 32730",28.656765,-81.342013
381,Sunnyside,299 US Hwy 27 S,Avon Park,33825,Highlands,877-395-1009,info@sunnyside.shop,Dispensing Authorization,MMTC-2017-0008,"299 US Hwy 27 S, Avon Park, FL 33825",27.59329,-81.5143
382,Sunnyside,811 NE 36th Avenue,Ocala,32270,Marion,877-395-1009,info@sunnyside.shop,Dispensing Authorization,MMTC-2017-0008,"811 NE 36th Avenue, Ocala, FL 32270",29.195944565656564,-82.08673813131314
383,Sunnyside,7510 US Hwy 1,Port St. Lucie,34952,St. Lucie,877-395-1009,info@sunnyside.shop,Dispensing Authorization,MMTC-2017-0008,"7510 US Hwy 1, Port St. Lucie, FL 34952",27.3290935,-80.32173968810642
384,Sunnyside,150 22nd Street,St. Petersburg,33712,Pinellas,877-395-1009,info@sunnyside.shop,Dispensing Authorization,MMTC-2017-0008,"150 22nd Street, St. Petersburg, FL 33712",27.769706,-82.66302
385,Sunnyside,1161 Beach Boulevard,Jacksonville Beach,32250,Duval,877-395-1009,info@sunnyside.shop,Dispensing Authorization,MMTC-2017-0008,"1161 Beach Boulevard, Jacksonville Beach, FL 32250",30.2885692,-81.4023877
386,Sunnyside,202 E Boynton Beach Boulevard,Boynton Beach,33435,Palm Beach,877-395-1009,info@sunnyside.shop,Dispensing Authorization,MMTC-2017-0008,"202 E Boynton Beach Boulevard, Boynton Beach, FL 33435",26.528824,-80.0620146923077
387,Surterra Wellness,1531 Alton Court,Miami Beach,33139,Miami-Dade,850-391-5455,wellness@surterra.com,Dispensing Authorization,MMTC-2015-0004,"1531 Alton Court, Miami Beach, FL 33139",25.788444714285713,-80.14171138775511
388,Surterra Wellness,2820 E Colonial Drive,Orlando,32803,Orange,850-391-5455,wellness@surterra.com,Dispensing Authorization,MMTC-2015-0004,"2820 E Colonial Drive, Orlando, FL 32803",28.55339539671652,-81.34757918888363
389,Surterra Wellness,10755 SW 72nd St,Miami,33173,Miami-Dade,850-391-5455,wellness@surterra.com,Dispensing Authorization,MMTC-2015-0004,"10755 SW 72nd St, Miami, FL 33173",25.7014323,-80.3670668
390,Surterra Wellness,1776 E Sunrise Boulevard,Fort Lauderdale,33304,Broward,850-391-5455,wellness@surterra.com,Dispensing Authorization,MMTC-2015-0004,"1776 E Sunrise Boulevard, Fort Lauderdale, FL 33304",26.137574357142856,-80.12255219047618
391,Surterra Wellness,1495 State Road 50 E,Clermont,34711,Lake,850-391-5455,wellness@surterra.com,Dispensing Authorization,MMTC-2015-0004,"1495 State Road 50 E, Clermont, FL 34711",28.552587,-81.754435
392,Surterra Wellness,1300 US 27,Avon Park,33825,Highlands,850-391-5455,wellness@surterra.com,Dispensing Authorization,MMTC-2015-0004,"1300 US 27, Avon Park, FL 33825",27.57863,-81.5146
393,Surterra Wellness,2573 S Ferdon Boulevard,Crestview,32539,Okaloosa,850-391-5455,wellness@surterra.com,Dispensing Authorization,MMTC-2015-0004,"2573 S Ferdon Boulevard, Crestview, FL 32539",30.73314115517241,-86.56657851724138
394,Surterra Wellness,13642 Atlantic Boulevard,Jacksonville,32225,Duval,850-391-5455,wellness@surterra.com,Dispensing Authorization,MMTC-2015-0004,"13642 Atlantic Boulevard, Jacksonville, FL 32225",30.32166242857143,-81.44620214285715
395,Surterra Wellness,697 S Federal Highway,Deerfield Beach,33441,Broward,850-391-5455,wellness@surterra.com,Dispensing Authorization,MMTC-2015-0004,"697 S Federal Highway, Deerfield Beach, FL 33441",26.303575,-80.094793
396,Surterra Wellness,100 Flagler Plaza Drive,Palm Coast,32137,Flagler,850-391-5455,wellness@surterra.com,Dispensing Authorization,MMTC-2015-0004,"100 Flagler Plaza Drive, Palm Coast, FL 32137",29.475578,-81.18139
397,Surterra Wellness,3050 Alafaya Trail,Oviedo,32765,Seminole,850-391-5455,wellness@surterra.com,Dispensing Authorization,MMTC-2015-0004,"3050 Alafaya Trail, Oviedo, FL 32765",28.6250008,-81.2073561
398,Surterra Wellness,2500 S Dixie Highway,West Palm Beach,33401,Palm Beach,850-391-5455,wellness@surterra.com,Dispensing Authorization,MMTC-2015-0004,"2500 S Dixie Highway, West Palm Beach, FL 33401",26.691414,-80.054237
399,Surterra Wellness,233 Racetrack Road NW,Fort Walton,32547,Okaloosa,850-391-5455,wellness@surterra.com,Dispensing Authorization,MMTC-2015-0004,"233 Racetrack Road NW, Fort Walton, FL 32547",30.449204257142856,-86.625372
400,Surterra Wellness,3975 W Boynton Beach Boulevard,Boynton Beach,33436,Palm Beach,850-391-5455,wellness@surterra.com,Dispensing Authorization,MMTC-2015-0004,"3975 W Boynton Beach Boulevard, Boynton Beach, FL 33436",26.52727164851191,-80.10594408142325
401,Surterra Wellness,745 S Broad Street,Brooksville,34601,Hernando,850-391-5455,wellness@surterra.com,Dispensing Authorization,MMTC-2015-0004,"745 S Broad Street, Brooksville, FL 34601",28.549557,-82.397201
402,Surterra Wellness,324 E Merritt Island Causeway,Merritt Island,32952,Brevard,850-391-5455,wellness@surterra.com,Dispensing Authorization,MMTC-2015-0004,"324 E Merritt Island Causeway, Merritt Island, FL 32952",28.357265131170717,-80.69356066552926
403,Surterra Wellness,6815 53rd Avenue,Bradenton,34203,Manatee,850-391-5455,wellness@surterra.com,Dispensing Authorization,MMTC-2015-0004,"6815 53rd Avenue, Bradenton, FL 34203",27.4529859,-82.6488482
404,Surterra Wellness,15 SW 1st Avenue,Gainesville,32601,Alachua,850-391-5455,wellness@surterra.com,Dispensing Authorization,MMTC-2015-0004,"15 SW 1st Avenue, Gainesville, FL 32601",29.65097671428571,-82.3252152857143
405,Surterra Wellness,12720 McGregor Boulevard,Fort Myers,33919,Lee,850-391-5455,wellness@surterra.com,Dispensing Authorization,MMTC-2015-0004,"12720 McGregor Boulevard, Fort Myers, FL 33919",26.559604975776658,-81.90931434018778
406,Surterra Wellness,10915 SE 174th Place,Summerfield,34491,Marion,850-391-5455,wellness@surterra.com,Dispensing Authorization,MMTC-2015-0004,"10915 SE 174th Place, Summerfield, FL 34491",28.968723,-81.973295
407,Surterra Wellness,514 Cypress Gardens Boulevard,Winter Haven,33880,Polk,850-391-5455,wellness@surterra.com,Dispensing Authorization,MMTC-2015-0004,"514 Cypress Gardens Boulevard, Winter Haven, FL 33880",28.004091,-81.72031982352941
408,Surterra Wellness,411 E 23rd Street,Panama City,32405,Bay,850-391-5455,wellness@surterra.com,Dispensing Authorization,MMTC-2015-0004,"411 E 23rd Street, Panama City, FL 32405",30.18965722085591,-85.65517228775852
409,Surterra Wellness,15200 S Jog Road,Delray Beach,33446,Palm Beach,850-391-5455,wellness@surterra.com,Dispensing Authorization,MMTC-2015-0004,"15200 S Jog Road, Delray Beach, FL 33446",26.450454,-80.145162
410,Surterra Wellness,6647 S Dixie Highway,Miami,33143,Miami-Dade,850-391-5455,wellness@surterra.com,Dispensing Authorization,MMTC-2015-0004,"6647 S Dixie Highway, Miami, FL 33143",25.6940138,-80.3005198
411,Surterra Wellness,3126 Flagler Avenue,Key West,33040,Monroe,850-391-5455,wellness@surterra.com,Dispensing Authorization,MMTC-2015-0004,"3126 Flagler Avenue, Key West, FL 33040",24.56131191405155,-81.76513785199138
412,Surterra Wellness,4306 S Dale Mabry Highway,Tampa,33611,Hillsborough,850-391-5455,wellness@surterra.com,Dispensing Authorization,MMTC-2015-0004,"4306 S Dale Mabry Highway, Tampa, FL 33611",27.90365227538836,-82.50609649576302
413,Surterra Wellness,1256 E Brandon Boulevard,Brandon,33511,Hillsborough,850-391-5455,wellness@surterra.com,Dispensing Authorization,MMTC-2015-0004,"1256 E Brandon Boulevard, Brandon, FL 33511",27.938263,-82.263641
414,Surterra Wellness,28520 Bonita Crossings Boulevard,Bonita Springs,34135,Lee,850-391-5455,wellness@surterra.com,Dispensing Authorization,MMTC-2015-0004,"28520 Bonita Crossings Boulevard, Bonita Springs, FL 34135",26.32324808726678,-81.804254
415,Surterra Wellness,7061 US Hwy 1,Port St. Lucie,34952,St. Lucie,850-391-5455,wellness@surterra.com,Dispensing Authorization,MMTC-2015-0004,"7061 US Hwy 1, Port St. Lucie, FL 34952",27.334306025341064,-80.32550228214278
416,Surterra Wellness,11115 SW 93rd Court Road,Ocala,34481,Marion,850-391-5455,wellness@surterra.com,Dispensing Authorization,MMTC-2015-0004,"11115 SW 93rd Court Road, Ocala, FL 34481",29.130979,-82.274215
417,Surterra Wellness,4218 US Hwy 19,New Port Richey,34652,Pasco,850-391-5455,wellness@surterra.com,Dispensing Authorization,MMTC-2015-0004,"4218 US Hwy 19, New Port Richey, FL 34652",28.220555398911237,-82.73535412817846
418,Surterra Wellness,1222 Florida Avenue S,Lakeland,33801,Polk,850-391-5455,wellness@surterra.com,Dispensing Authorization,MMTC-2015-0004,"1222 Florida Avenue S, Lakeland, FL 33801",28.026528,-81.956907
419,Surterra Wellness,11575 US Hwy 1,North Palm Beach,33408,Palm Beach,850-391-5455,wellness@surterra.com,Dispensing Authorization,MMTC-2015-0004,"11575 US Hwy 1, North Palm Beach, FL 33408",26.84379894472362,-80.0612126758794
420,Surterra Wellness,6295 Minton Road NE,Palm Bay,32907,Brevard,850-391-5455,wellness@surterra.com,Dispensing Authorization,MMTC-2015-0004,"6295 Minton Road NE, Palm Bay, FL 32907",27.999644,-80.672101
421,Surterra Wellness,2001 4th Street N,St. Petersburg,33704,Pinellas,850-391-5455,wellness@surterra.com,Dispensing Authorization,MMTC-2015-0004,"2001 4th Street N, St. Petersburg, FL 33704",27.790568,-82.638475
422,Surterra Wellness,80 Blanding Boulevard,Orange Park,32073,Clay,850-391-5455,wellness@surterra.com,Dispensing Authorization,MMTC-2015-0004,"80 Blanding Boulevard, Orange Park, FL 32073",30.183869,-81.739498
423,Surterra Wellness,3665 S Clyde Morris Boulevard,Port Orange,32129,Volusia,850-391-5455,wellness@surterra.com,Dispensing Authorization,MMTC-2015-0004,"3665 S Clyde Morris Boulevard, Port Orange, FL 32129",29.1491504,-81.0344132
424,Surterra Wellness,537 Park Street,Jacksonville,32204,Duval,850-391-5455,wellness@surterra.com,Dispensing Authorization,MMTC-2015-0004,"537 Park Street, Jacksonville, FL 32204",30.32058365,-81.6778074109353
425,Surterra Wellness,2558 E Fowler Avenue,Tampa,33612,Hillsborough,850-391-5455,wellness@surterra.com,Dispensing Authorization,MMTC-2015-0004,"2558 E Fowler Avenue, Tampa, FL 33612",28.054577281124498,-82.43176303614457
426,Surterra Wellness,1639 Village Square Boulevard,Tallahassee,32309,Leon,850-391-5455,wellness@surterra.com,Dispensing Authorization,MMTC-2015-0004,"1639 Village Square Boulevard, Tallahassee, FL 32309",30.50599,-84.24617
427,Surterra Wellness,5046 Bayou Boulevard,Pensacola,32503,Escambia,850-391-5455,wellness@surterra.com,Dispensing Authorization,MMTC-2015-0004,"5046 Bayou Boulevard, Pensacola, FL 32503",30.472250702372044,-87.20961762192564
428,Surterra Wellness,1743 S Orange Avenue,Orlando,32806,Orange,850-391-5455,wellness@surterra.com,Dispensing Authorization,MMTC-2015-0004,"1743 S Orange Avenue, Orlando, FL 32806",28.521403250000002,-81.376307
429,Surterra Wellness,14906 Tamiami Trail,North Port,34287,Sarasota,850-391-5455,wellness@surterra.com,Dispensing Authorization,MMTC-2015-0004,"14906 Tamiami Trail, North Port, FL 34287",27.0393822119701,-82.22286487376338
430,Surterra Wellness,10761 Ulmerton Road,Largo,33771,Pinellas,850-391-5455,wellness@surterra.com,Dispensing Authorization,MMTC-2015-0004,"10761 Ulmerton Road, Largo, FL 33771",27.895114,-82.78831
431,Surterra Wellness,1200 Deltona Boulevard,Deltona,32725,Volusia,850-391-5455,wellness@surterra.com,Dispensing Authorization,MMTC-2015-0004,"1200 Deltona Boulevard, Deltona, FL 32725",28.89598,-81.2726513
432,The Flowery,1704 S Pine Avenue,Ocala,34471,Marion,305-912-2929,Hello@theFlowery.co,Dispensing Authorization,MMTC-2019-0020,"1704 S Pine Avenue, Ocala, FL 34471",29.170679,-82.140326
433,The Flowery,1201 N Highland Avenue,Clearwater,33755,Pinellas,305-912-2929,Hello@theFlowery.co,Dispensing Authorization,MMTC-2019-0020,"1201 N Highland Avenue, Clearwater, FL 33755",27.976737,-82.775233
434,The Flowery,8669 Baymeadows Road,Jacksonville,32256,Duval,305-912-2929,Hello@theFlowery.co,Dispensing Authorization,MMTC-2019-0020,"8669 Baymeadows Road, Jacksonville, FL 32256",30.22126885,-81.57787109994086
435,The Flowery,3129 E Gulf Lake Highway,Inverness,34453,Citrus,305-912-2929,Hello@theFlowery.co,Dispensing Authorization,MMTC-2019-0020,"3129 E Gulf Lake Highway, Inverness, FL 34453",28.844815,-82.367421
436,The Flowery,11900 Biscayne Boulevard,Miami,33181,Miami-Dade,305-912-2929,Hello@theFlowery.co,Dispensing Authorization,MMTC-2019-0020,"11900 Biscayne Boulevard, Miami, FL 33181",25.8862331,-80.16518775288341
437,Trulieve,2647 E Irlo Bronson Memorial Hwy,Kissimmee,34744,Osceola,844-878-5438,info@trulieve.com,Dispensing Authorization,MMTC-2015-0005,"2647 E Irlo Bronson Memorial Hwy, Kissimmee, FL 34744",28.2918995,-81.4075838
438,Trulieve,5660 Bayshore Road,North Fort Myers,33917,Lee,844-878-5438,info@trulieve.com,Dispensing Authorization,MMTC-2015-0005,"5660 Bayshore Road, North Fort Myers, FL 33917",26.687205,-81.864694
439,Trulieve,1011 5th Street,Miami Beach,33139,Miami-Dade,844-878-5438,info@trulieve.com,Dispensing Authorization,MMTC-2015-0005,"1011 5th Street, Miami Beach, FL 33139",25.7748417,-80.1385613
440,Trulieve,101 Hwy 17,Palatka,32177,Putnam,844-878-5438,info@trulieve.com,Dispensing Authorization,MMTC-2015-0005,"101 Hwy 17, Palatka, FL 32177",29.655836,-81.656521
441,Trulieve,6000 Cypress Gardens Boulevard,Winter Haven,33884,Polk,844-878-5438,info@trulieve.com,Dispensing Authorization,MMTC-2015-0005,"6000 Cypress Gardens Boulevard, Winter Haven, FL 33884",27.989746,-81.688125
442,Trulieve,10835 SE Federal Highway,Hobe Sound,33455,Martin,844-878-5438,info@trulieve.com,Dispensing Authorization,MMTC-2015-0005,"10835 SE Federal Highway, Hobe Sound, FL 33455",27.07248463865464,-80.14212399793017
443,Trulieve,8724 Lake Worth Road,Lake Worth,33467,Palm Beach,844-878-5438,info@trulieve.com,Dispensing Authorization,MMTC-2015-0005,"8724 Lake Worth Road, Lake Worth, FL 33467",26.616447,-80.183747
444,Trulieve,17704 Aprile Drive,Land O' Lakes,34638,Pasco,844-878-5438,info@trulieve.com,Dispensing Authorization,MMTC-2015-0005,"17704 Aprile Drive, Land O' Lakes, FL 34638",28.19525,-82.52328
445,Trulieve,2102 S Ridgewood Avenue,Edgewater,32141,Volusia,844-878-5438,info@trulieve.com,Dispensing Authorization,MMTC-2015-0005,"2102 S Ridgewood Avenue, Edgewater, FL 32141",28.9669437,-80.8929307
446,Trulieve,2005 Hwy 92 W,Auburndale,33823,Polk,844-878-5438,info@trulieve.com,Dispensing Authorization,MMTC-2015-0005,"2005 Hwy 92 W, Auburndale, FL 33823",28.057401,-81.811932
447,Trulieve,51 N Doverplum Avenue,Poinciana,33020,Osceola,844-878-5438,info@trulieve.com,Dispensing Authorization,MMTC-2015-0005,"51 N Doverplum Avenue, Poinciana, FL 33020",28.148417,-81.453021
448,Trulieve,2121 W Orange Blossom Trail,Apopka,33823,Orange,844-878-5438,info@trulieve.com,Dispensing Authorization,MMTC-2015-0005,"2121 W Orange Blossom Trail, Apopka, FL 33823",28.6823211,-81.5262733
449,Trulieve,2908 Hollywood Boulevard,Hollywood,33020,Broward,844-878-5438,info@trulieve.com,Dispensing Authorization,MMTC-2015-0005,"2908 Hollywood Boulevard, Hollywood, FL 33020",26.01076383386779,-80.16471900081386
450,Trulieve,10400 W Atlantic Boulevard,Coral Springs,33071,Broward,844-878-5438,info@trulieve.com,Dispensing Authorization,MMTC-2015-0005,"10400 W Atlantic Boulevard, Coral Springs, FL 33071",26.240442,-80.264071
451,Trulieve,5422 US Hwy 19,Port Richey,34652,Pasco,844-878-5438,info@trulieve.com,Dispensing Authorization,MMTC-2015-0005,"5422 US Hwy 19, Port Richey, FL 34652",28.23773338570913,-82.72792942206566
452,Trulieve,6601 Gall Boulevard,Zephyrhills,33542,Pasco,844-878-5438,info@trulieve.com,Dispensing Authorization,MMTC-2015-0005,"6601 Gall Boulevard, Zephyrhills, FL 33542",28.253563,-82.18829
453,Trulieve,15620 Summerlin Road,Fort Myers,33908,Lee,844-878-5438,info@trulieve.com,Dispensing Authorization,MMTC-2015-0005,"15620 Summerlin Road, Fort Myers, FL 33908",26.516777,-81.895892
454,Trulieve,23233 S State Road 7,Boca Raton,33428,Palm Beach,844-878-5438,info@trulieve.com,Dispensing Authorization,MMTC-2015-0005,"23233 S State Road 7, Boca Raton, FL 33428",26.330188,-80.203606
455,Trulieve,10113 Gibsonton Drive,Riverview,33578,Hillsborough,844-878-5438,info@trulieve.com,Dispensing Authorization,MMTC-2015-0005,"10113 Gibsonton Drive, Riverview, FL 33578",27.8562865,-82.3377386
456,Trulieve,10523 US Hwy 19,Port Richey,34668,Pasco,844-878-5438,info@trulieve.com,Dispensing Authorization,MMTC-2015-0005,"10523 US Hwy 19, Port Richey, FL 34668",28.310336,-82.70046
457,Trulieve,7702 E Hillsborough Avenue,Tampa,33610,Hillsborough,844-878-5438,info@trulieve.com,Dispensing Authorization,MMTC-2015-0005,"7702 E Hillsborough Avenue, Tampa, FL 33610",27.996343999999997,-82.370252
458,Trulieve,1300 N Parrott Avenue,Okeechobee,34972,Okeechobee,844-878-5438,info@trulieve.com,Dispensing Authorization,MMTC-2015-0005,"1300 N Parrott Avenue, Okeechobee, FL 34972",27.25692,-80.82993
459,Trulieve,8602 N Dale Mabry Highway,Tampa,33614,Hillsborough,844-878-5438,info@trulieve.com,Dispensing Authorization,MMTC-2015-0005,"8602 N Dale Mabry Highway, Tampa, FL 33614",28.029220979591834,-82.505104
460,Trulieve,6722 14th Street W,Bradenton,34207,Manatee,844-878-5438,info@trulieve.com,Dispensing Authorization,MMTC-2015-0005,"6722 14th Street W, Bradenton, FL 34207",27.422062816326534,-82.57559724489796
461,Trulieve,950 W Main Street,Inverness,34450,Citrus,844-878-5438,info@trulieve.com,Dispensing Authorization,MMTC-2015-0005,"950 W Main Street, Inverness, FL 34450",28.836363,-82.342597
462,Trulieve,1030 Broadway Avenue N,Bartow,33830,Polk,844-878-5438,info@trulieve.com,Dispensing Authorization,MMTC-2015-0005,"1030 Broadway Avenue N, Bartow, FL 33830",27.905974,-81.842938
463,Trulieve,19300 S Dixie Highway,Cutler Bay,33157,Miami-Dade,844-878-5438,info@trulieve.com,Dispensing Authorization,MMTC-2015-0005,"19300 S Dixie Highway, Cutler Bay, FL 33157",25.58782455,-80.36133885000001
464,Trulieve,1068 SE Port Saint Lucie Boulevard,Port Saint Lucie,34952,Saint Lucie,844-878-5438,info@trulieve.com,Dispensing Authorization,MMTC-2015-0005,"1068 SE Port Saint Lucie Boulevard, Port Saint Lucie, FL 34952",27.271938445184023,-80.320670714957
465,Trulieve,1650 US Hwy 1,St. Augustine,32084,St. Johns,844-878-5438,info@trulieve.com,Dispensing Authorization,MMTC-2015-0005,"1650 US Hwy 1, St. Augustine, FL 32084",29.872153,-81.322952
466,Trulieve,330 Winchester Park Boulevard,Boynton Beach,33436,Palm Beach,844-878-5438,info@trulieve.com,Dispensing Authorization,MMTC-2015-0005,"330 Winchester Park Boulevard, Boynton Beach, FL 33436",26.529839832349154,-80.09362236489117
467,Trulieve,7505 Red Bug Lake Road,Oviedo,32765,Seminole,844-878-5438,info@trulieve.com,Dispensing Authorization,MMTC-2015-0005,"7505 Red Bug Lake Road, Oviedo, FL 32765",28.652029698105544,-81.24280333650526
468,Trulieve,10339 San Jose Boulevard,Jacksonville,32257,Duval,844-878-5438,info@trulieve.com,Dispensing Authorization,MMTC-2015-0005,"10339 San Jose Boulevard, Jacksonville, FL 32257",30.1902318,-81.6260115
469,Trulieve,1090 Dunlawton Avenue,Port Orange,32127,Volusia,844-878-5438,info@trulieve.com,Dispensing Authorization,MMTC-2015-0005,"1090 Dunlawton Avenue, Port Orange, FL 32127",29.1242477,-81.0093756
470,Trulieve,"106 W N Boulevard, Suite 105",Leesburg,34748,Lake,844-878-5438,info@trulieve.com,Dispensing Authorization,MMTC-2015-0005,"106 W N Boulevard, Suite 105, Leesburg, FL 34748",28.817247,-81.875702
471,Trulieve,275 NE US Hwy 19,Crystal River,34429,Citrus,844-878-5438,info@trulieve.com,Dispensing Authorization,MMTC-2015-0005,"275 NE US Hwy 19, Crystal River, FL 34429",28.897054,-82.585105
472,Trulieve,749 3rd Street NW,Winter Haven,33881,Polk,844-878-5438,info@trulieve.com,Dispensing Authorization,MMTC-2015-0005,"749 3rd Street NW, Winter Haven, FL 33881",28.029040977632345,-81.7303864507433
473,Trulieve,15100 Biscayne Boulevard,North Miami Beach,33160,Miami-Dade,844-878-5438,info@trulieve.com,Dispensing Authorization,MMTC-2015-0005,"15100 Biscayne Boulevard, North Miami Beach, FL 33160",25.9153486,-80.1570604
474,Trulieve,8640 Aloma Avenue,Winter Park,32792,Orange,844-878-5438,info@trulieve.com,Dispensing Authorization,MMTC-2015-0005,"8640 Aloma Avenue, Winter Park, FL 32792",28.6006672,-81.3233192
475,Trulieve,1315 Homestead Road N,Lehigh Acres,33936,Lee,844-878-5438,info@trulieve.com,Dispensing Authorization,MMTC-2015-0005,"1315 Homestead Road N, Lehigh Acres, FL 33936",26.60895903166574,-81.65242622717017
476,Trulieve,91216 Overseas Highway,Tavernier,33070,Monroe,844-878-5438,info@trulieve.com,Dispensing Authorization,MMTC-2015-0005,"91216 Overseas Highway, Tavernier, FL 33070",25.0025707,-80.5261999
477,Trulieve,8625 Citrus Park Drive,Tampa,33625,Hillsborough,844-878-5438,info@trulieve.com,Dispensing Authorization,MMTC-2015-0005,"8625 Citrus Park Drive, Tampa, FL 33625",28.06579308315268,-82.58047405615773
478,Trulieve,1100 S Tamiami Trail,Osprey,34229,Sarasota,844-878-5438,info@trulieve.com,Dispensing Authorization,MMTC-2015-0005,"1100 S Tamiami Trail, Osprey, FL 34229",27.180899560708035,-82.48300827118453
479,Trulieve,9578 Bird Road,Olympia Heights,33165,Miami-Dade,844-878-5438,info@trulieve.com,Dispensing Authorization,MMTC-2015-0005,"9578 Bird Road, Olympia Heights, FL 33165",25.7323267,-80.3501477
480,Trulieve,4139 Okeechobee Boulevard,West Palm Beach,33409,Palm Beach,844-878-5438,info@trulieve.com,Dispensing Authorization,MMTC-2015-0005,"4139 Okeechobee Boulevard, West Palm Beach, FL 33409",26.706924,-80.105257
481,Trulieve,2901 S Bay Street,Eustis,32726,Lake,844-878-5438,info@trulieve.com,Dispensing Authorization,MMTC-2015-0005,"2901 S Bay Street, Eustis, FL 32726",28.824923,-81.685076
482,Trulieve,3555 Northlake Boulevard,Palm Beach Gardens,33403,Palm Beach,844-878-5438,info@trulieve.com,Dispensing Authorization,MMTC-2015-0005,"3555 Northlake Boulevard, Palm Beach Gardens, FL 33403",26.808245327586206,-80.0906577413793
483,Trulieve,1846 Main Street,Dunedin,34698,Pinellas,844-878-5438,info@trulieve.com,Dispensing Authorization,MMTC-2015-0005,"1846 Main Street, Dunedin, FL 34698",28.019525455977714,-82.75674538615374
484,Trulieve,2058 US Hwy 27 N,Sebring,33870,Highlands,844-878-5438,info@trulieve.com,Dispensing Authorization,MMTC-2015-0005,"2058 US Hwy 27 N, Sebring, FL 33870",27.5017792,-81.4896693
485,Trulieve,3126 W Gandy Boulevard,Tampa,33611,Hillsborough,844-878-5438,info@trulieve.com,Dispensing Authorization,MMTC-2015-0005,"3126 W Gandy Boulevard, Tampa, FL 33611",27.893765784482756,-82.49501226724138
486,Trulieve,5900 Rock Island Road,Tamarac,33319,Broward,844-878-5438,info@trulieve.com,Dispensing Authorization,MMTC-2015-0005,"5900 Rock Island Road, Tamarac, FL 33319",26.198073311059357,-80.2199102285398
487,Trulieve,2794 Gulf to Bay Boulevard,Clearwater,33759,Pinellas,844-878-5438,info@trulieve.com,Dispensing Authorization,MMTC-2015-0005,"2794 Gulf to Bay Boulevard, Clearwater, FL 33759",27.9606848,-82.7217964
488,Trulieve,8355 Baymeadows Road,Jacksonville,32256,Duval,844-878-5438,info@trulieve.com,Dispensing Authorization,MMTC-2015-0005,"8355 Baymeadows Road, Jacksonville, FL 32256",30.2211902,-81.5842904
489,Trulieve,1621 US Hwy 1,Sebastian,32958,Indian River,844-878-5438,info@trulieve.com,Dispensing Authorization,MMTC-2015-0005,"1621 US Hwy 1, Sebastian, FL 32958",27.826427714285714,-80.47628978571429
490,Trulieve,17950 US Hwy 441,Summerfield,34491,Marion,844-878-5438,info@trulieve.com,Dispensing Authorization,MMTC-2015-0005,"17950 US Hwy 441, Summerfield, FL 34491",28.960802,-81.96719
